order_item_id,order_id,product_id,quantity,unit_price,line_total,discount_percent
7084,4019,2048,2,880.52,1496.88,15
7085,4019,2092,2,40.28,80.56,0
7086,4019,2049,2,98.58,197.16,0
7087,4020,2097,3,632.61,1897.83,0
7088,4020,2092,1,40.28,40.28,0
7089,4021,2082,2,32.76,62.24,5
7090,4021,2043,1,46.31,39.36,15
7091,4021,2044,4,188.1,639.54,15
7092,4022,2085,3,352.02,1003.26,5
7093,4022,2091,4,18.29,73.16,0
7094,4022,2051,4,377.22,1282.55,15
7095,4022,2056,3,286.88,860.64,0
7096,4022,2026,1,344.85,344.85,0
7097,4022,2049,4,98.58,374.6,5
7098,4023,2085,3,352.02,1056.06,0
7099,4023,2020,3,857.35,2314.85,10
7100,4023,2040,3,30.53,87.01,5
7101,4024,2081,3,77.16,196.76,15
7102,4024,2084,3,10.55,30.07,5
7103,4024,2091,3,18.29,52.13,5
7104,4024,2075,2,1371.74,2606.31,5
7105,4024,2047,4,69.63,236.74,15
7106,4024,2077,2,284.76,541.04,5
7107,4025,2006,1,34.68,34.68,0
7108,4025,2032,4,48.97,195.88,0
7109,4025,2021,2,276.48,552.96,0
7110,4025,2034,4,282.04,1015.34,10
7111,4025,2040,3,30.53,91.59,0
7112,4026,2029,1,96.44,77.15,20
7113,4026,2038,2,56.71,102.08,10
7114,4026,2042,3,1820.54,5461.62,0
7115,4026,2080,4,200.83,803.32,0
7116,4027,2018,1,32.47,32.47,0
7117,4027,2047,3,69.63,208.89,0
7118,4027,2048,2,880.52,1584.94,10
7119,4028,2059,3,1543.12,3934.96,15
7120,4028,2011,4,1022.5,3272.0,20
7121,4029,2097,2,632.61,1265.22,0
7122,4029,2047,4,69.63,250.67,10
7123,4030,2028,3,13.67,41.01,0
7124,4030,2061,4,65.34,261.36,0
7125,4030,2096,3,127.97,383.91,0
7126,4030,2053,1,29.11,29.11,0
7127,4031,2075,4,1371.74,5486.96,0
7128,4031,2040,4,30.53,122.12,0
7129,4031,2070,4,237.56,950.24,0
7130,4031,2012,1,38.81,38.81,0
7131,4032,2096,4,127.97,460.69,10
7132,4032,2019,3,346.33,935.09,10
7133,4033,2051,2,377.22,754.44,0
7134,4033,2009,2,70.87,134.65,5
7135,4033,2010,3,29.84,89.52,0
7136,4033,2037,4,130.62,522.48,0
7137,4033,2004,1,810.03,769.53,5
7138,4034,2097,2,632.61,1201.96,5
7139,4034,2017,1,33.22,31.56,5
7140,4034,2038,2,56.71,96.41,15
7141,4035,2044,1,188.1,188.1,0
7142,4035,2088,4,1635.62,5561.11,15
7143,4035,2084,3,10.55,31.65,0
7144,4035,2005,1,821.88,821.88,0
7145,4035,2045,2,1222.5,2322.75,5
7146,4035,2076,1,13.31,13.31,0
7147,4036,2026,3,344.85,879.37,15
7148,4036,2085,1,352.02,352.02,0
7149,4036,2065,3,209.37,628.11,0
7150,4036,2022,4,1084.43,4337.72,0
7151,4036,2008,1,25.42,25.42,0
7152,4036,2033,2,36.7,69.73,5
7153,4036,2045,2,1222.5,2445.0,0
7154,4037,2086,3,119.99,359.97,0
7155,4037,2018,4,32.47,123.39,5
7156,4038,2033,2,36.7,73.4,0
7157,4038,2088,2,1635.62,3271.24,0
7158,4038,2019,4,346.33,1385.32,0
7159,4039,2096,3,127.97,383.91,0
7160,4039,2052,3,856.26,2440.34,5
7161,4040,2091,2,18.29,36.58,0
7162,4040,2004,1,810.03,810.03,0
7163,4040,2060,1,49.95,47.45,5
7164,4041,2093,3,903.01,2438.13,10
7165,4041,2051,4,377.22,1508.88,0
7166,4041,2015,3,296.44,844.85,5
7167,4042,2049,2,98.58,167.59,15
7168,4043,2042,3,1820.54,5188.54,5
7169,4043,2007,2,181.55,344.94,5
7170,4043,2056,1,286.88,286.88,0
7171,4044,2049,3,98.58,295.74,0
7172,4045,2025,1,190.35,190.35,0
7173,4045,2066,2,181.12,362.24,0
7174,4045,2095,2,43.25,82.18,5
7175,4045,2089,3,19.64,55.97,5
7176,4045,2081,3,77.16,231.48,0
7177,4045,2011,1,1022.5,971.38,5
7178,4046,2040,4,30.53,122.12,0
7179,4046,2012,4,38.81,147.48,5
7180,4046,2052,3,856.26,2568.78,0
7181,4047,2100,3,35.57,101.37,5
7182,4048,2071,1,21.19,20.13,5
7183,4048,2072,2,34.11,68.22,0
7184,4049,2075,3,1371.74,3703.7,10
7185,4049,2029,1,96.44,96.44,0
7186,4049,2017,1,33.22,33.22,0
7187,4049,2020,1,857.35,857.35,0
7188,4050,2063,4,373.81,1270.95,15
7189,4050,2016,1,15.11,14.35,5
7190,4050,2094,3,259.12,738.49,5
7191,4050,2060,4,49.95,179.82,10
7192,4051,2067,2,330.49,594.88,10
7193,4051,2021,1,276.48,235.01,15
7194,4051,2021,4,276.48,940.03,15
7195,4052,2011,2,1022.5,1840.5,10
7196,4052,2095,2,43.25,77.85,10
7197,4052,2025,2,190.35,380.7,0
7198,4052,2098,3,303.18,909.54,0
7199,4053,2060,2,49.95,99.9,0
7200,4053,2030,2,47.85,95.7,0
7201,4053,2042,4,1820.54,7282.16,0
7202,4053,2002,1,1730.96,1644.41,5
7203,4054,2002,4,1730.96,6577.65,5
7204,4054,2023,2,67.99,135.98,0
7205,4055,2075,2,1371.74,2469.13,10
7206,4056,2049,4,98.58,394.32,0
7207,4056,2010,4,29.84,119.36,0
7208,4056,2034,3,282.04,846.12,0
7209,4057,2031,4,43.62,174.48,0
7210,4057,2047,4,69.63,278.52,0
7211,4057,2094,2,259.12,492.33,5
7212,4057,2028,3,13.67,41.01,0
7213,4058,2043,2,46.31,78.73,15
7214,4059,2039,3,448.11,1075.46,20
7215,4059,2045,3,1222.5,3484.12,5
7216,4059,2052,1,856.26,813.45,5
7217,4059,2056,3,286.88,688.51,20
7218,4060,2087,1,33.41,28.4,15
7219,4060,2032,1,48.97,48.97,0
7220,4061,2019,4,346.33,1385.32,0
7221,4061,2003,3,413.8,1179.33,5
7222,4061,2091,2,18.29,36.58,0
7223,4062,2095,1,43.25,36.76,15
7224,4063,2011,3,1022.5,2914.12,5
7225,4063,2018,3,32.47,97.41,0
7226,4063,2002,2,1730.96,3288.82,5
7227,4064,2016,3,15.11,45.33,0
7228,4064,2016,3,15.11,45.33,0
7229,4064,2036,4,43.48,173.92,0
7230,4064,2009,3,70.87,212.61,0
7231,4065,2074,3,47.62,135.72,5
7232,4065,2064,2,480.18,960.36,0
7233,4065,2089,3,19.64,58.92,0
7234,4066,2043,1,46.31,46.31,0
7235,4067,2079,3,29.21,74.49,15
7236,4067,2041,4,33.25,126.35,5
7237,4068,2037,3,130.62,313.49,20
7238,4068,2016,4,15.11,57.42,5
7239,4068,2094,4,259.12,984.66,5
7240,4069,2066,2,181.12,362.24,0
7241,4070,2020,1,857.35,771.62,10
7242,4070,2043,4,46.31,185.24,0
7243,4070,2014,3,80.82,242.46,0
7244,4070,2038,2,56.71,107.75,5
7245,4071,2069,3,1040.52,3121.56,0
7246,4072,2075,3,1371.74,4115.22,0
7247,4072,2070,3,237.56,605.78,15
7248,4073,2002,4,1730.96,6923.84,0
7249,4073,2038,2,56.71,113.42,0
7250,4073,2005,4,821.88,2794.39,15
7251,4073,2096,4,127.97,486.29,5
7252,4074,2052,1,856.26,856.26,0
7253,4074,2078,4,217.4,869.6,0
7254,4074,2047,4,69.63,278.52,0
7255,4075,2065,3,209.37,596.7,5
7256,4075,2090,2,140.69,281.38,0
7257,4076,2026,3,344.85,1034.55,0
7258,4076,2016,3,15.11,43.06,5
7259,4077,2060,2,49.95,99.9,0
7260,4078,2074,1,47.62,42.86,10
7261,4078,2073,4,83.93,302.15,10
7262,4078,2098,3,303.18,818.59,10
7263,4078,2055,3,1703.16,4854.01,5
7264,4079,2059,4,1543.12,6172.48,0
7265,4079,2047,2,69.63,132.3,5
7266,4079,2035,2,484.95,872.91,10
7267,4080,2047,2,69.63,118.37,15
7268,4080,2007,4,181.55,726.2,0
7269,4081,2076,2,13.31,26.62,0
7270,4081,2052,4,856.26,3082.54,10
7271,4081,2051,3,377.22,905.33,20
7272,4081,2006,3,34.68,98.84,5
7273,4082,2019,3,346.33,987.04,5
7274,4082,2069,2,1040.52,2081.04,0
7275,4083,2019,4,346.33,1316.05,5
7276,4083,2093,4,903.01,3612.04,0
7277,4084,2060,3,49.95,149.85,0
7278,4084,2015,1,296.44,296.44,0
7279,4084,2046,3,358.44,1075.32,0
7280,4085,2018,4,32.47,129.88,0
7281,4085,2011,4,1022.5,3681.0,10
7282,4085,2072,3,34.11,102.33,0
7283,4085,2028,2,13.67,25.97,5
7284,4085,2030,4,47.85,191.4,0
7285,4085,2023,2,67.99,129.18,5
7286,4085,2058,3,46.76,119.24,15
7287,4086,2078,1,217.4,217.4,0
7288,4086,2049,4,98.58,394.32,0
7289,4087,2027,3,1239.54,3718.62,0
7290,4087,2034,3,282.04,846.12,0
7291,4087,2056,2,286.88,573.76,0
7292,4088,2033,1,36.7,36.7,0
7293,4088,2007,2,181.55,326.79,10
7294,4088,2021,3,276.48,829.44,0
7295,4088,2073,1,83.93,79.73,5
7296,4088,2053,1,29.11,29.11,0
7297,4089,2007,2,181.55,363.1,0
7298,4089,2092,3,40.28,120.84,0
7299,4089,2052,1,856.26,856.26,0
7300,4089,2007,1,181.55,181.55,0
7301,4090,2056,2,286.88,573.76,0
7302,4090,2013,2,48.7,92.53,5
7303,4090,2041,1,33.25,33.25,0
7304,4090,2018,3,32.47,97.41,0
7305,4091,2002,1,1730.96,1730.96,0
7306,4092,2049,1,98.58,98.58,0
7307,4092,2017,4,33.22,106.3,20
7308,4092,2049,1,98.58,88.72,10
7309,4092,2096,3,127.97,383.91,0
7310,4093,2078,2,217.4,434.8,0
7311,4094,2093,4,903.01,3250.84,10
7312,4094,2030,3,47.85,136.37,5
7313,4095,2049,4,98.58,315.46,20
7314,4095,2030,3,47.85,143.55,0
7315,4095,2046,3,358.44,860.26,20
7316,4096,2095,1,43.25,41.09,5
7317,4096,2069,1,1040.52,884.44,15
7318,4096,2087,3,33.41,100.23,0
7319,4096,2028,3,13.67,41.01,0
7320,4097,2079,4,29.21,99.31,15
7321,4097,2032,4,48.97,195.88,0
7322,4097,2062,2,1545.39,2472.62,20
7323,4097,2001,3,81.68,232.79,5
7324,4098,2007,2,181.55,363.1,0
7325,4098,2045,2,1222.5,2445.0,0
7326,4099,2045,4,1222.5,4890.0,0
7327,4099,2047,2,69.63,139.26,0
7328,4099,2026,3,344.85,1034.55,0
7329,4100,2087,4,33.41,133.64,0
7330,4100,2012,2,38.81,73.74,5
7331,4100,2067,3,330.49,892.32,10
7332,4100,2038,3,56.71,170.13,0
7333,4100,2052,1,856.26,856.26,0
7334,4100,2075,2,1371.74,2743.48,0
7335,4100,2064,2,480.18,912.34,5
7336,4101,2004,4,810.03,2592.1,20
7337,4102,2031,3,43.62,117.77,10
7338,4102,2075,1,1371.74,1097.39,20
7339,4103,2096,2,127.97,204.75,20
7340,4104,2053,2,29.11,52.4,10
7341,4104,2065,2,209.37,418.74,0
7342,4104,2041,4,33.25,133.0,0
7343,4104,2023,2,67.99,135.98,0
7344,4104,2011,3,1022.5,3067.5,0
7345,4104,2053,3,29.11,87.33,0
7346,4105,2088,3,1635.62,4170.83,15
7347,4105,2078,3,217.4,619.59,5
7348,4105,2003,3,413.8,1241.4,0
7349,4106,2063,1,373.81,373.81,0
7350,4106,2011,2,1022.5,1738.25,15
7351,4106,2080,4,200.83,803.32,0
7352,4107,2004,1,810.03,769.53,5
7353,4107,2041,2,33.25,63.18,5
7354,4108,2073,3,83.93,251.79,0
7355,4109,2078,1,217.4,173.92,20
7356,4109,2004,3,810.03,2430.09,0
7357,4109,2019,3,346.33,987.04,5
7358,4109,2098,3,303.18,773.11,15
7359,4110,2055,4,1703.16,5790.74,15
7360,4110,2047,4,69.63,250.67,10
7361,4110,2011,3,1022.5,2760.75,10
7362,4110,2051,3,377.22,1075.08,5
7363,4111,2043,2,46.31,83.36,10
7364,4111,2068,1,130.11,110.59,15
7365,4111,2031,3,43.62,111.23,15
7366,4112,2008,2,25.42,45.76,10
7367,4112,2008,2,25.42,50.84,0
7368,4112,2057,4,40.83,163.32,0
7369,4113,2073,3,83.93,251.79,0
7370,4113,2033,4,36.7,117.44,20
7371,4113,2062,2,1545.39,2936.24,5
7372,4113,2061,4,65.34,261.36,0
7373,4113,2033,3,36.7,110.1,0
7374,4114,2053,2,29.11,49.49,15
7375,4114,2065,2,209.37,376.87,10
7376,4114,2007,4,181.55,726.2,0
7377,4115,2001,1,81.68,81.68,0
7378,4115,2048,3,880.52,2641.56,0
7379,4115,2002,1,1730.96,1557.86,10
7380,4116,2071,2,21.19,40.26,5
7381,4116,2040,4,30.53,122.12,0
7382,4116,2022,1,1084.43,1084.43,0
7383,4117,2086,2,119.99,215.98,10
7384,4117,2095,2,43.25,86.5,0
7385,4118,2067,1,330.49,264.39,20
7386,4119,2027,4,1239.54,4710.25,5
7387,4119,2052,4,856.26,3082.54,10
7388,4120,2003,3,413.8,1241.4,0
7389,4120,2065,4,209.37,795.61,5
7390,4120,2080,3,200.83,542.24,10
7391,4120,2014,3,80.82,218.21,10
7392,4121,2085,3,352.02,1056.06,0
7393,4121,2074,2,47.62,95.24,0
7394,4121,2043,4,46.31,175.98,5
7395,4121,2016,2,15.11,25.69,15
7396,4122,2098,3,303.18,909.54,0
7397,4122,2049,4,98.58,394.32,0
7398,4122,2033,1,36.7,36.7,0
7399,4122,2091,4,18.29,58.53,20
7400,4122,2050,4,388.25,1553.0,0
7401,4123,2026,2,344.85,551.76,20
7402,4123,2050,4,388.25,1397.7,10
7403,4123,2056,3,286.88,774.58,10
7404,4123,2057,2,40.83,73.49,10
7405,4124,2078,1,217.4,206.53,5
7406,4124,2042,3,1820.54,5188.54,5
7407,4125,2016,3,15.11,45.33,0
7408,4125,2015,4,296.44,1007.9,15
7409,4125,2012,3,38.81,116.43,0
7410,4126,2037,3,130.62,391.86,0
7411,4126,2091,4,18.29,69.5,5
7412,4126,2049,4,98.58,394.32,0
7413,4126,2025,2,190.35,342.63,10
7414,4127,2059,4,1543.12,6172.48,0
7415,4127,2052,2,856.26,1626.89,5
7416,4128,2043,3,46.31,138.93,0
7417,4129,2031,4,43.62,165.76,5
7418,4129,2066,1,181.12,181.12,0
7419,4129,2021,1,276.48,262.66,5
7420,4129,2096,1,127.97,127.97,0
7421,4130,2014,4,80.82,274.79,15
7422,4130,2077,3,284.76,854.28,0
7423,4131,2071,3,21.19,50.86,20
7424,4131,2035,3,484.95,1382.11,5
7425,4132,2044,4,188.1,752.4,0
7426,4132,2073,3,83.93,226.61,10
7427,4133,2083,1,555.23,555.23,0
7428,4134,2066,3,181.12,434.69,20
7429,4134,2040,2,30.53,61.06,0
7430,4135,2063,3,373.81,897.14,20
7431,4135,2092,3,40.28,120.84,0
7432,4135,2097,3,632.61,1518.26,20
7433,4136,2017,3,33.22,89.69,10
7434,4136,2009,3,70.87,201.98,5
7435,4136,2071,3,21.19,63.57,0
7436,4136,2032,2,48.97,97.94,0
7437,4136,2037,4,130.62,444.11,15
7438,4137,2048,2,880.52,1672.99,5
7439,4137,2096,4,127.97,511.88,0
7440,4138,2077,4,284.76,1139.04,0
7441,4138,2031,3,43.62,111.23,15
7442,4138,2041,2,33.25,63.18,5
7443,4139,2097,3,632.61,1897.83,0
7444,4139,2070,4,237.56,950.24,0
7445,4139,2004,2,810.03,1620.06,0
7446,4140,2018,1,32.47,32.47,0
7447,4141,2069,2,1040.52,1872.94,10
7448,4141,2012,1,38.81,36.87,5
7449,4142,2086,1,119.99,113.99,5
7450,4143,2093,1,903.01,903.01,0
7451,4143,2065,4,209.37,795.61,5
7452,4143,2044,2,188.1,376.2,0
7453,4143,2092,1,40.28,32.22,20
7454,4144,2080,2,200.83,361.49,10
7455,4144,2033,3,36.7,110.1,0
7456,4144,2093,4,903.01,3070.23,15
7457,4144,2073,1,83.93,67.14,20
7458,4144,2053,2,29.11,55.31,5
7459,4144,2014,3,80.82,193.97,20
7460,4145,2097,1,632.61,632.61,0
7461,4145,2044,2,188.1,300.96,20
7462,4145,2072,1,34.11,27.29,20
7463,4145,2008,4,25.42,101.68,0
7464,4146,2042,2,1820.54,3276.97,10
7465,4147,2016,3,15.11,36.26,20
7466,4148,2026,1,344.85,327.61,5
7467,4148,2078,3,217.4,652.2,0
7468,4149,2084,1,10.55,10.55,0
7469,4149,2051,4,377.22,1357.99,10
7470,4150,2043,2,46.31,92.62,0
7471,4150,2054,4,273.62,1094.48,0
7472,4151,2053,2,29.11,58.22,0
7473,4151,2044,1,188.1,188.1,0
7474,4152,2083,1,555.23,527.47,5
7475,4152,2039,3,448.11,1209.9,10
7476,4152,2094,1,259.12,259.12,0
7477,4152,2096,2,127.97,255.94,0
7478,4153,2021,2,276.48,552.96,0
7479,4153,2078,1,217.4,206.53,5
7480,4154,2087,1,33.41,31.74,5
7481,4154,2064,2,480.18,960.36,0
7482,4155,2075,1,1371.74,1371.74,0
7483,4155,2078,2,217.4,434.8,0
7484,4155,2018,4,32.47,129.88,0
7485,4156,2015,4,296.44,1185.76,0
7486,4156,2081,1,77.16,77.16,0
7487,4156,2100,3,35.57,90.7,15
7488,4157,2042,2,1820.54,3641.08,0
7489,4157,2099,2,221.86,443.72,0
7490,4157,2037,2,130.62,261.24,0
7491,4158,2096,1,127.97,127.97,0
7492,4158,2078,4,217.4,869.6,0
7493,4158,2075,1,1371.74,1097.39,20
7494,4158,2051,4,377.22,1282.55,15
7495,4159,2013,3,48.7,124.19,15
7496,4159,2045,1,1222.5,1222.5,0
7497,4160,2069,2,1040.52,1976.99,5
7498,4161,2026,4,344.85,1172.49,15
7499,4161,2085,4,352.02,1408.08,0
7500,4161,2051,3,377.22,1131.66,0
7501,4161,2080,3,200.83,542.24,10
7502,4162,2010,1,29.84,29.84,0
7503,4162,2065,2,209.37,418.74,0
7504,4162,2042,4,1820.54,7282.16,0
7505,4162,2072,3,34.11,102.33,0
7506,4162,2007,3,181.55,544.65,0
7507,4163,2066,1,181.12,172.06,5
7508,4163,2035,1,484.95,484.95,0
7509,4163,2096,4,127.97,511.88,0
7510,4163,2081,3,77.16,231.48,0
7511,4163,2096,2,127.97,255.94,0
7512,4164,2020,2,857.35,1714.7,0
7513,4164,2099,3,221.86,632.3,5
7514,4165,2097,4,632.61,2277.4,10
7515,4165,2014,3,80.82,242.46,0
7516,4165,2072,3,34.11,102.33,0
7517,4165,2015,4,296.44,948.61,20
7518,4165,2027,1,1239.54,1239.54,0
7519,4165,2090,4,140.69,478.35,15
7520,4166,2061,3,65.34,166.62,15
7521,4166,2005,2,821.88,1479.38,10
7522,4167,2094,4,259.12,1036.48,0
7523,4167,2011,3,1022.5,3067.5,0
7524,4167,2049,2,98.58,157.73,20
7525,4168,2002,3,1730.96,5192.88,0
7526,4168,2043,3,46.31,125.04,10
7527,4168,2045,1,1222.5,1039.12,15
7528,4168,2023,3,67.99,193.77,5
7529,4168,2023,2,67.99,129.18,5
7530,4168,2081,2,77.16,154.32,0
7531,4169,2037,3,130.62,372.27,5
7532,4169,2091,1,18.29,16.46,10
7533,4169,2068,1,130.11,130.11,0
7534,4169,2012,3,38.81,110.61,5
7535,4170,2002,4,1730.96,6577.65,5
7536,4170,2048,2,880.52,1584.94,10
7537,4170,2099,4,221.86,798.7,10
7538,4170,2075,4,1371.74,5212.61,5
7539,4170,2060,4,49.95,199.8,0
7540,4170,2009,3,70.87,201.98,5
7541,4171,2013,2,48.7,97.4,0
7542,4171,2020,1,857.35,857.35,0
7543,4171,2062,4,1545.39,6181.56,0
7544,4172,2085,1,352.02,334.42,5
7545,4172,2065,4,209.37,837.48,0
7546,4172,2025,3,190.35,571.05,0
7547,4172,2047,4,69.63,278.52,0
7548,4172,2034,3,282.04,719.2,15
7549,4173,2099,2,221.86,443.72,0
7550,4173,2079,1,29.21,26.29,10
7551,4173,2004,4,810.03,3240.12,0
7552,4173,2074,2,47.62,90.48,5
7553,4174,2033,3,36.7,110.1,0
7554,4174,2050,1,388.25,388.25,0
7555,4174,2070,3,237.56,605.78,15
7556,4174,2037,2,130.62,248.18,5
7557,4175,2039,1,448.11,425.7,5
7558,4175,2009,4,70.87,283.48,0
7559,4176,2017,2,33.22,66.44,0
7560,4176,2076,4,13.31,53.24,0
7561,4177,2001,3,81.68,245.04,0
7562,4178,2096,1,127.97,121.57,5
7563,4178,2013,4,48.7,185.06,5
7564,4178,2042,3,1820.54,4915.46,10
7565,4179,2056,4,286.88,1090.14,5
7566,4179,2010,3,29.84,89.52,0
7567,4180,2034,1,282.04,267.94,5
7568,4180,2025,4,190.35,761.4,0
7569,4181,2065,3,209.37,628.11,0
7570,4181,2005,3,821.88,2465.64,0
7571,4181,2006,2,34.68,65.89,5
7572,4181,2045,4,1222.5,4401.0,10
7573,4182,2057,2,40.83,81.66,0
7574,4182,2084,1,10.55,9.5,10
7575,4183,2096,3,127.97,383.91,0
7576,4183,2098,3,303.18,909.54,0
7577,4183,2005,3,821.88,2465.64,0
7578,4183,2029,4,96.44,385.76,0
7579,4184,2071,1,21.19,21.19,0
7580,4184,2039,2,448.11,896.22,0
7581,4184,2049,2,98.58,167.59,15
7582,4185,2099,3,221.86,632.3,5
7583,4185,2059,2,1543.12,3086.24,0
7584,4185,2059,2,1543.12,2931.93,5
7585,4185,2091,1,18.29,15.55,15
7586,4186,2042,1,1820.54,1729.51,5
7587,4186,2022,3,1084.43,3090.63,5
7588,4186,2095,1,43.25,43.25,0
7589,4187,2049,1,98.58,78.86,20
7590,4187,2026,1,344.85,327.61,5
7591,4187,2081,3,77.16,219.91,5
7592,4188,2084,3,10.55,28.49,10
7593,4188,2064,3,480.18,1224.46,15
7594,4188,2012,2,38.81,77.62,0
7595,4188,2089,4,19.64,78.56,0
7596,4189,2045,2,1222.5,2445.0,0
7597,4189,2035,1,484.95,484.95,0
7598,4189,2003,2,413.8,827.6,0
7599,4190,2082,4,32.76,117.94,10
7600,4190,2004,4,810.03,2754.1,15
7601,4191,2093,4,903.01,2889.63,20
7602,4191,2050,1,388.25,388.25,0
7603,4191,2008,4,25.42,101.68,0
7604,4192,2041,2,33.25,66.5,0
7605,4192,2098,2,303.18,545.72,10
7606,4192,2077,4,284.76,1139.04,0
7607,4193,2058,3,46.76,133.27,5
7608,4194,2006,1,34.68,34.68,0
7609,4195,2046,1,358.44,304.67,15
7610,4195,2016,1,15.11,12.84,15
7611,4195,2039,4,448.11,1702.82,5
7612,4196,2017,1,33.22,28.24,15
7613,4196,2095,1,43.25,43.25,0
7614,4196,2070,2,237.56,403.85,15
7615,4196,2013,2,48.7,92.53,5
7616,4196,2073,1,83.93,83.93,0
7617,4197,2038,2,56.71,113.42,0
7618,4197,2066,3,181.12,489.02,10
7619,4197,2014,4,80.82,274.79,15
7620,4198,2033,1,36.7,33.03,10
7621,4198,2029,3,96.44,245.92,15
7622,4198,2069,3,1040.52,2497.25,20
7623,4199,2085,2,352.02,563.23,20
7624,4199,2030,3,47.85,136.37,5
7625,4199,2016,2,15.11,27.2,10
7626,4199,2031,4,43.62,165.76,5
7627,4199,2070,4,237.56,950.24,0
7628,4200,2097,1,632.61,632.61,0
7629,4200,2074,3,47.62,142.86,0
7630,4200,2059,2,1543.12,2777.62,10
7631,4201,2019,1,346.33,329.01,5
7632,4201,2032,3,48.97,117.53,20
7633,4201,2035,1,484.95,460.7,5
7634,4201,2077,1,284.76,284.76,0
7635,4202,2039,4,448.11,1613.2,10
7636,4202,2073,2,83.93,159.47,5
7637,4202,2066,3,181.12,543.36,0
7638,4203,2041,4,33.25,133.0,0
7639,4203,2072,1,34.11,34.11,0
7640,4203,2036,3,43.48,123.92,5
7641,4204,2100,2,35.57,67.58,5
7642,4205,2030,1,47.85,40.67,15
7643,4205,2043,3,46.31,125.04,10
7644,4205,2070,4,237.56,807.7,15
7645,4205,2015,1,296.44,266.8,10
7646,4206,2083,4,555.23,2220.92,0
7647,4206,2014,2,80.82,153.56,5
7648,4207,2098,1,303.18,288.02,5
7649,4207,2031,2,43.62,82.88,5
7650,4208,2049,4,98.58,394.32,0
7651,4208,2099,2,221.86,399.35,10
7652,4209,2090,4,140.69,534.62,5
7653,4209,2016,1,15.11,13.6,10
7654,4209,2066,1,181.12,172.06,5
7655,4209,2043,2,46.31,87.99,5
7656,4209,2081,2,77.16,138.89,10
7657,4210,2071,1,21.19,18.01,15
7658,4210,2034,1,282.04,282.04,0
7659,4211,2033,3,36.7,110.1,0
7660,4211,2073,1,83.93,67.14,20
7661,4211,2087,1,33.41,33.41,0
7662,4212,2002,3,1730.96,5192.88,0
7663,4213,2075,1,1371.74,1165.98,15
7664,4213,2058,3,46.76,140.28,0
7665,4213,2026,4,344.85,1172.49,15
7666,4214,2071,3,21.19,63.57,0
7667,4215,2058,4,46.76,187.04,0
7668,4215,2098,1,303.18,303.18,0
7669,4215,2039,1,448.11,448.11,0
7670,4215,2017,4,33.22,132.88,0
7671,4215,2088,3,1635.62,4416.17,10
7672,4216,2004,3,810.03,2065.58,15
7673,4216,2080,1,200.83,180.75,10
7674,4217,2098,1,303.18,303.18,0
7675,4217,2040,1,30.53,27.48,10
7676,4217,2089,1,19.64,19.64,0
7677,4217,2004,2,810.03,1458.05,10
7678,4217,2039,3,448.11,1344.33,0
7679,4217,2041,2,33.25,66.5,0
7680,4218,2030,4,47.85,181.83,5
7681,4218,2022,1,1084.43,867.54,20
7682,4218,2096,3,127.97,364.71,5
7683,4219,2054,3,273.62,820.86,0
7684,4219,2067,1,330.49,280.92,15
7685,4219,2072,4,34.11,136.44,0
7686,4220,2006,1,34.68,34.68,0
7687,4220,2064,2,480.18,960.36,0
7688,4220,2064,4,480.18,1920.72,0
7689,4220,2076,3,13.31,39.93,0
7690,4220,2084,2,10.55,21.1,0
7691,4221,2085,1,352.02,352.02,0
7692,4222,2040,2,30.53,61.06,0
7693,4222,2016,4,15.11,57.42,5
7694,4223,2097,3,632.61,1897.83,0
7695,4223,2009,2,70.87,127.57,10
7696,4223,2006,3,34.68,88.43,15
7697,4223,2039,2,448.11,761.79,15
7698,4223,2021,4,276.48,995.33,10
7699,4223,2029,1,96.44,86.8,10
7700,4224,2020,2,857.35,1543.23,10
7701,4224,2067,3,330.49,892.32,10
7702,4225,2061,3,65.34,166.62,15
7703,4225,2008,2,25.42,50.84,0
7704,4226,2021,2,276.48,552.96,0
7705,4226,2016,1,15.11,12.09,20
7706,4227,2072,4,34.11,136.44,0
7707,4227,2088,2,1635.62,3271.24,0
7708,4228,2081,3,77.16,231.48,0
7709,4228,2012,1,38.81,38.81,0
7710,4229,2060,4,49.95,199.8,0
7711,4229,2089,4,19.64,74.63,5
7712,4230,2026,3,344.85,1034.55,0
7713,4230,2052,1,856.26,856.26,0
7714,4230,2094,3,259.12,777.36,0
7715,4230,2085,2,352.02,704.04,0
7716,4231,2012,1,38.81,34.93,10
7717,4231,2003,2,413.8,786.22,5
7718,4231,2016,4,15.11,60.44,0
7719,4231,2071,4,21.19,84.76,0
7720,4232,2038,4,56.71,226.84,0
7721,4232,2009,2,70.87,127.57,10
7722,4233,2098,1,303.18,288.02,5
7723,4233,2042,4,1820.54,6918.05,5
7724,4233,2062,1,1545.39,1545.39,0
7725,4234,2052,4,856.26,3425.04,0
7726,4234,2092,2,40.28,76.53,5
7727,4234,2017,2,33.22,66.44,0
7728,4234,2040,2,30.53,51.9,15
7729,4235,2038,3,56.71,170.13,0
7730,4235,2007,4,181.55,726.2,0
7731,4235,2089,1,19.64,17.68,10
7732,4235,2041,3,33.25,79.8,20
7733,4236,2052,3,856.26,2311.9,10
7734,4236,2016,2,15.11,30.22,0
7735,4237,2051,4,377.22,1508.88,0
7736,4237,2075,2,1371.74,2469.13,10
